    ID                   X                   Y           Curve
     5     2370.8697623206   -30850.3574218750   Abstrom_Nodes
     5     2373.0000049067   -30851.4062500000   Abstrom_Nodes
     5     2373.0000072797   -32192.8671875000   Abstrom_Nodes
     5     2373.0001535740   -30851.6015625000   Abstrom_Nodes
     5     2373.0002998683   -30851.5859375000   Abstrom_Nodes
     5     2373.0009537093   -30851.6582031250   Abstrom_Nodes
     5     2373.0028478710   -30851.7441406250   Abstrom_Nodes
     5     2373.0059538462   -30851.7753906250   Abstrom_Nodes
     5     2373.0126330813   -30851.8886718750   Abstrom_Nodes
     5     2373.0285298263   -30852.0800781250   Abstrom_Nodes
     5     2373.0655194295   -30852.2949218750   Abstrom_Nodes
     5     2373.1626112980   -30852.6328125000   Abstrom_Nodes
     5     2373.3704940450   -30852.9453125000   Abstrom_Nodes
     5     2373.8227612150   -30853.5566406250   Abstrom_Nodes
     5     2374.9397483242   -30854.8144531250   Abstrom_Nodes
     5     2377.5154865158   -30856.2929687500   Abstrom_Nodes
     5     2383.0451171768   -30857.7343750000   Abstrom_Nodes
     5     2394.1896236313   -30859.9042968750   Abstrom_Nodes
     5     2404.0000055206   -30861.2851562500   Abstrom_Nodes
     5     2404.0000079246   -29526.7167968750   Abstrom_Nodes
     5     2404.0001735412   -30860.4785156250   Abstrom_Nodes
     5     2404.0003391577   -30860.4492187500   Abstrom_Nodes
     5     2404.0011446248   -30860.4804687500   Abstrom_Nodes
     5     2404.0036361627   -30860.4804687500   Abstrom_Nodes
     5     2404.0079604397   -30860.4609375000   Abstrom_Nodes
     5     2404.0186212873   -30860.3984375000   Abstrom_Nodes
     5     2404.0436707577   -30860.2089843750   Abstrom_Nodes
     5     2404.1072474560   -30859.8261718750   Abstrom_Nodes
     5     2404.2748981705   -30859.2753906250   Abstrom_Nodes
     5     2404.6493895343   -30858.6152343750   Abstrom_Nodes
     5     2405.5351832798   -30857.4121093750   Abstrom_Nodes
     5     2407.5183770349   -30855.7324218750   Abstrom_Nodes
     5     2410.4971012762   -30854.5839843750   Abstrom_Nodes
     5     2415.9290394476   -30852.7968750000   Abstrom_Nodes
     5     2424.4570097616   -30850.2773437500   Abstrom_Nodes
     5     2435.0000052145   -30847.4042968750   Abstrom_Nodes
     5     2435.0000076495   -31071.1347656250   Abstrom_Nodes
     5     2435.0005937353   -30848.7343750000   Abstrom_Nodes
     5     2435.0011798210   -30848.7363281250   Abstrom_Nodes
     5     2435.0031059655   -30848.7480468750   Abstrom_Nodes
     5     2435.0081073833   -30848.7617187500   Abstrom_Nodes
     5     2435.0162632210   -30848.7714843750   Abstrom_Nodes
     5     2435.0331400936   -30848.8105468750   Abstrom_Nodes
     5     2435.0732908143   -30848.9121093750   Abstrom_Nodes
     5     2435.1622674582   -30849.1093750000   Abstrom_Nodes
     5     2435.3913832871   -30849.5351562500   Abstrom_Nodes
     5     2435.8680874971   -30850.2070312500   Abstrom_Nodes
     5     2436.9267798332   -30851.4140625000   Abstrom_Nodes
     5     2440.4810210137   -30854.3886718750   Abstrom_Nodes
     5     2447.4088674454   -30857.1914062500   Abstrom_Nodes
     5     2461.3090940384   -30860.6835937500   Abstrom_Nodes
     5     2465.0000058083   -30860.1347656250   Abstrom_Nodes
     5     2465.0000082733   -26251.9218750000   Abstrom_Nodes
     5     2465.0001999362   -30859.9394531250   Abstrom_Nodes
     5     2465.0003915991   -30860.0898437500   Abstrom_Nodes
     5     2465.0013173338   -30860.4433593750   Abstrom_Nodes
     5     2465.0042261578   -30860.9179687500   Abstrom_Nodes
     5     2465.0090739921   -30860.8457031250   Abstrom_Nodes
     5     2465.0205816839   -30860.9531250000   Abstrom_Nodes
     5     2465.0493677080   -30860.2031250000   Abstrom_Nodes
     5     2465.1219641239   -30858.2617187500   Abstrom_Nodes
     5     2465.3191017032   -30855.2285156250   Abstrom_Nodes
     5     2465.7722045303   -30851.3515625000   Abstrom_Nodes
     5     2466.8794968248   -30845.3515625000   Abstrom_Nodes
     5     2469.5004110456   -30837.4648437500   Abstrom_Nodes
     5     2475.3726348997   -30830.6699218750   Abstrom_Nodes
     5     2487.8479690671   -30826.1132812500   Abstrom_Nodes
     5     2496.0000057340   -30826.6503906250   Abstrom_Nodes
     5     2496.0000082300   -26343.6933593750   Abstrom_Nodes
     5     2496.0002152708   -30827.4941406250   Abstrom_Nodes
     5     2496.0004223115   -30827.8554687500   Abstrom_Nodes
     5     2496.0015074459   -30828.0566406250   Abstrom_Nodes
     5     2496.0051106142   -30828.6425781250   Abstrom_Nodes
     5     2496.0116200175   -30828.5312500000   Abstrom_Nodes
     5     2496.0302053175   -30828.4570312500   Abstrom_Nodes
     5     2496.0812843076   -30826.7832031250   Abstrom_Nodes
     5     2496.2179973803   -30823.8515625000   Abstrom_Nodes
     5     2496.5838408254   -30818.8828125000   Abstrom_Nodes
     5     2497.4574700974   -30811.5800781250   Abstrom_Nodes
     5     2499.4712337635   -30800.3242187500   Abstrom_Nodes
     5     2503.9602727078   -30785.6777343750   Abstrom_Nodes
     5     2513.6349143169   -30767.2910156250   Abstrom_Nodes
     5     2526.0000056408   -30754.0917968750   Abstrom_Nodes
     5     2526.0000081668   -39592.7851562500   Abstrom_Nodes
     5     2526.0002585999   -30761.4687500000   Abstrom_Nodes
     5     2526.0005090330   -30761.7070312500   Abstrom_Nodes
     5     2526.0019351593   -30764.9667968750   Abstrom_Nodes
     5     2526.0067994413   -30769.1484375000   Abstrom_Nodes
     5     2526.0161538967   -30769.2695312500   Abstrom_Nodes
     5     2526.0466374536   -30771.7148437500   Abstrom_Nodes
     5     2526.1256914293   -30772.0273437500   Abstrom_Nodes
     5     2526.3367031818   -30775.5527343750   Abstrom_Nodes
     5     2526.9006119971   -30782.5195312500   Abstrom_Nodes
     5     2528.2702087169   -30797.3085937500   Abstrom_Nodes
     5     2531.4156202083   -30815.8457031250   Abstrom_Nodes
     5     2538.3874348407   -30836.1347656250   Abstrom_Nodes
     5     2553.2445257907   -30861.5117187500   Abstrom_Nodes
     5     2557.0000056033   -30856.7851562500   Abstrom_Nodes
     5     2557.0000081603   -31516.0664062500   Abstrom_Nodes
     5     2557.0001639831   -30854.5351562500   Abstrom_Nodes
     5     2557.0003198058   -30854.5234375000   Abstrom_Nodes
     5     2557.0008611144   -30854.5468750000   Abstrom_Nodes
     5     2557.0020363798   -30854.5664062500   Abstrom_Nodes
     5     2557.0043837341   -30854.5898437500   Abstrom_Nodes
     5     2557.0095415405   -30854.6386718750   Abstrom_Nodes
     5     2557.0215711129   -30854.7402343750   Abstrom_Nodes
     5     2557.0446763338   -30854.8906250000   Abstrom_Nodes
     5     2557.0937447214   -30855.1914062500   Abstrom_Nodes
     5     2557.1785676071   -30855.6210937500   Abstrom_Nodes
     5     2557.3378833720   -30856.3789062500   Abstrom_Nodes
     5     2557.7315543183   -30858.1894531250   Abstrom_Nodes
     5     2558.7234481462   -30862.1835937500   Abstrom_Nodes
     5     2561.1778722891   -30870.2753906250   Abstrom_Nodes
     5     2566.3589278349   -30883.7636718750   Abstrom_Nodes
     5     2577.6811696180   -30908.8398437500   Abstrom_Nodes
     5     2588.0000058302   -30922.6132812500   Abstrom_Nodes
     5     2588.0000084182   -30550.5546875000   Abstrom_Nodes
     5     2588.0002516883   -30915.1445312500   Abstrom_Nodes
     5     2588.0004949584   -30915.1445312500   Abstrom_Nodes
     5     2588.0019234435   -30915.1464843750   Abstrom_Nodes
     5     2588.0067777379   -30915.1406250000   Abstrom_Nodes
     5     2588.0159624197   -30915.1347656250   Abstrom_Nodes
     5     2588.0419553795   -30915.0957031250   Abstrom_Nodes
     5     2588.1137338632   -30914.9960937500   Abstrom_Nodes
     5     2588.3023011290   -30914.8339843750   Abstrom_Nodes
     5     2588.8219345414   -30914.6269531250   Abstrom_Nodes
     5     2590.0797910296   -30914.6660156250   Abstrom_Nodes
     5     2592.9898247325   -30915.5957031250   Abstrom_Nodes
     5     2599.3711948001   -30917.2089843750   Abstrom_Nodes
     5     2613.0628642642   -30920.8066406250   Abstrom_Nodes
     5     2616.0000056826   -30920.1972656250   Abstrom_Nodes
     5     2616.0000082986   -30831.2597656250   Abstrom_Nodes
     5     2616.0007414421   -30920.1015625000   Abstrom_Nodes
     5     2616.0014745856   -30920.1015625000   Abstrom_Nodes
     5     2616.0066467786   -30920.0937500000   Abstrom_Nodes
     5     2616.0237282461   -30920.0761718750   Abstrom_Nodes
     5     2616.0603516346   -30920.0371093750   Abstrom_Nodes
     5     2616.1664174518   -30919.9101562500   Abstrom_Nodes
     5     2616.4925551733   -30919.5644531250   Abstrom_Nodes
     5     2617.4987614473   -30918.6777343750   Abstrom_Nodes
     5     2620.4422374090   -30916.7011718750   Abstrom_Nodes
     5     2628.2944579443   -30913.0878906250   Abstrom_Nodes
     5     2647.0000052771   -30907.6250000000   Abstrom_Nodes
     5     2647.0000079241   -30501.0839843750   Abstrom_Nodes
     5     2647.0014106894   -30909.8046875000   Abstrom_Nodes
     5     2647.0028134546   -30909.8164062500   Abstrom_Nodes
     5     2647.0094797708   -30909.7656250000   Abstrom_Nodes
     5     2647.0290286359   -30909.7070312500   Abstrom_Nodes
     5     2647.0664368872   -30909.6582031250   Abstrom_Nodes
     5     2647.1571218673   -30909.5761718750   Abstrom_Nodes
     5     2647.4022999559   -30909.4609375000   Abstrom_Nodes
     5     2648.0880910907   -30909.2929687500   Abstrom_Nodes
     5     2649.9787095342   -30909.0039062500   Abstrom_Nodes
     5     2654.0573738370   -30908.8496093750   Abstrom_Nodes
     5     2662.5035322461   -30909.1035156250   Abstrom_Nodes
     5     2677.0000055585   -30910.0527343750   Abstrom_Nodes
     5     2677.0000082355   -34169.8398437500   Abstrom_Nodes
     5     2677.0001246126   -30909.7031250000   Abstrom_Nodes
     5     2677.0002409896   -30909.7070312500   Abstrom_Nodes
     5     2677.0008003747   -30909.9375000000   Abstrom_Nodes
     5     2677.0026321374   -30910.2792968750   Abstrom_Nodes
     5     2677.0056183501   -30910.3867187500   Abstrom_Nodes
     5     2677.0134041179   -30910.9824218750   Abstrom_Nodes
     5     2677.0330129396   -30911.6640625000   Abstrom_Nodes
     5     2677.0852685291   -30912.3828125000   Abstrom_Nodes
     5     2677.2178038675   -30913.6718750000   Abstrom_Nodes
     5     2677.5189234633   -30915.7988281250   Abstrom_Nodes
     5     2678.1776810903   -30919.9550781250   Abstrom_Nodes
     5     2679.5999683160   -30926.8671875000   Abstrom_Nodes
     5     2682.5949076433   -30936.7128906250   Abstrom_Nodes
     5     2688.7530630846   -30951.0527343750   Abstrom_Nodes
     5     2701.0466650743   -30973.6660156250   Abstrom_Nodes
     5     2708.0000056047   -30973.8300781250   Abstrom_Nodes
     5     2708.0000083127   -29529.0859375000   Abstrom_Nodes
     5     2708.0001933554   -30973.8515625000   Abstrom_Nodes
     5     2708.0003783981   -30973.8984375000   Abstrom_Nodes
     5     2708.0014152193   -30973.8867187500   Abstrom_Nodes
     5     2708.0049855760   -30973.9199218750   Abstrom_Nodes
     5     2708.0111267007   -30973.8789062500   Abstrom_Nodes
     5     2708.0270332675   -30973.7675781250   Abstrom_Nodes
     5     2708.0682405103   -30973.3828125000   Abstrom_Nodes
     5     2708.1731800381   -30972.6523437500   Abstrom_Nodes
     5     2708.4679148439   -30971.3183593750   Abstrom_Nodes
     5     2709.1429959181   -30969.4824218750   Abstrom_Nodes
     5     2710.7499023322   -30966.7070312500   Abstrom_Nodes
     5     2714.3052011374   -30963.8105468750   Abstrom_Nodes
     5     2722.0620880965   -30961.2304687500   Abstrom_Nodes
     5     2738.0000058058   -30958.4941406250   Abstrom_Nodes
     5     2738.0000085438   -29304.2460937500   Abstrom_Nodes
     5     2738.0001046475   -30959.9804687500   Abstrom_Nodes
     5     2738.0002007513   -30960.0390625000   Abstrom_Nodes
     5     2738.0006476142   -30959.9921875000   Abstrom_Nodes
     5     2738.0019838074   -30960.0234375000   Abstrom_Nodes
     5     2738.0041726157   -30960.0175781250   Abstrom_Nodes
     5     2738.0090814880   -30960.0253906250   Abstrom_Nodes
     5     2738.0208558352   -30959.9589843750   Abstrom_Nodes
     5     2738.0493584447   -30959.6308593750   Abstrom_Nodes
     5     2738.1215291419   -30958.8632812500   Abstrom_Nodes
     5     2738.2793760099   -30957.7519531250   Abstrom_Nodes
     5     2738.6095572510   -30956.1250000000   Abstrom_Nodes
     5     2739.3404902019   -30953.2656250000   Abstrom_Nodes
     5     2740.9398149052   -30948.4433593750   Abstrom_Nodes
     5     2744.2403412857   -30941.2226562500   Abstrom_Nodes
     5     2750.8570619621   -30930.1757812500   Abstrom_Nodes
     5     2763.3320976295   -30902.1640625000   Abstrom_Nodes
     5     2769.0000058212   -30911.7871093750   Abstrom_Nodes
     5     2769.0000085902   -30821.3613281250   Abstrom_Nodes
     5     2769.0002753645   -30914.5156250000   Abstrom_Nodes
     5     2769.0005421388   -30914.5136718750   Abstrom_Nodes
     5     2769.0017853932   -30914.5097656250   Abstrom_Nodes
     5     2769.0054313239   -30914.5019531250   Abstrom_Nodes
     5     2769.0118601943   -30914.4941406250   Abstrom_Nodes
     5     2769.0266078614   -30914.4726562500   Abstrom_Nodes
     5     2769.0651834771   -30914.4218750000   Abstrom_Nodes
     5     2769.1622004226   -30914.3066406250   Abstrom_Nodes
     5     2769.4306291953   -30913.9863281250   Abstrom_Nodes
     5     2770.0768962518   -30913.1875000000   Abstrom_Nodes
     5     2771.7052614108   -30911.2011718750   Abstrom_Nodes
     5     2775.5133773700   -30906.9863281250   Abstrom_Nodes
     5     2783.9894515887   -30898.6816406250   Abstrom_Nodes
     5     2800.0000049487   -30886.2929687500   Abstrom_Nodes
     5     2800.0000077487   -30966.9375000000   Abstrom_Nodes
     5     2800.0007400840   -30891.2031250000   Abstrom_Nodes
     5     2800.0014724192   -30891.2050781250   Abstrom_Nodes
     5     2800.0038043348   -30891.2050781250   Abstrom_Nodes
     5     2800.0099024897   -30891.2050781250   Abstrom_Nodes
     5     2800.0195438716   -30891.2089843750   Abstrom_Nodes
     5     2800.0399808775   -30891.2285156250   Abstrom_Nodes
     5     2800.0864985104   -30891.2812500000   Abstrom_Nodes
     5     2800.1942632611   -30891.3964843750   Abstrom_Nodes
     5     2800.5028025623   -30891.6718750000   Abstrom_Nodes
     5     2801.1527555104   -30892.0820312500   Abstrom_Nodes
     5     2802.8727504130   -30892.9160156250   Abstrom_Nodes
     5     2807.4219423647   -30894.1289062500   Abstrom_Nodes
     5     2816.3281113024   -30894.5585937500   Abstrom_Nodes
     5     2830.0000044222   -30894.3378906250   Abstrom_Nodes
     5     2830.0000072522   -30828.6308593750   Abstrom_Nodes
     5     2830.0007782706   -30894.2382812500   Abstrom_Nodes
     5     2830.0015492890   -30894.2382812500   Abstrom_Nodes
     5     2830.0042270817   -30894.2343750000   Abstrom_Nodes
     5     2830.0115716489   -30894.2265625000   Abstrom_Nodes
     5     2830.0233312132   -30894.2187500000   Abstrom_Nodes
     5     2830.0486551164   -30894.1972656250   Abstrom_Nodes
     5     2830.1067840954   -30894.1484375000   Abstrom_Nodes
     5     2830.2481705001   -30894.0410156250   Abstrom_Nodes
     5     2830.6480985334   -30893.7675781250   Abstrom_Nodes
     5     2831.5053982189   -30893.2675781250   Abstrom_Nodes
     5     2833.8135072639   -30892.1230468750   Abstrom_Nodes
     5     2839.9497229507   -30889.9648437500   Abstrom_Nodes
     5     2852.1477696350   -30887.0390625000   Abstrom_Nodes
     5     2861.0000044754   -30885.9042968750   Abstrom_Nodes
     5     2861.0000073364   -26659.0585937500   Abstrom_Nodes
     5     2861.0005709631   -30886.9042968750   Abstrom_Nodes
     5     2861.0011345899   -30887.0507812500   Abstrom_Nodes
     5     2861.0041520387   -30887.8652343750   Abstrom_Nodes
     5     2861.0133704698   -30888.1796875000   Abstrom_Nodes
     5     2861.0308987672   -30887.1132812500   Abstrom_Nodes
     5     2861.0746583144   -30885.6855468750   Abstrom_Nodes
     5     2861.1985845814   -30883.8281250000   Abstrom_Nodes
     5     2861.5282005916   -30879.9433593750   Abstrom_Nodes
     5     2862.5030247221   -30872.5800781250   Abstrom_Nodes
     5     2865.0861996660   -30861.1933593750   Abstrom_Nodes
     5     2871.3505572329   -30847.4726562500   Abstrom_Nodes
     5     2885.4181651125   -30830.9804687500   Abstrom_Nodes
     5     2891.0000046740   -30831.8046875000   Abstrom_Nodes
     5     2891.0000075650   -35158.3164062500   Abstrom_Nodes
     5     2891.0005779945   -30834.1679687500   Abstrom_Nodes
     5     2891.0011484241   -30834.4003906250   Abstrom_Nodes
     5     2891.0043349473   -30835.8789062500   Abstrom_Nodes
     5     2891.0142877029   -30837.0683593750   Abstrom_Nodes
     5     2891.0344370419   -30836.4804687500   Abstrom_Nodes
     5     2891.0887759293   -30836.9218750000   Abstrom_Nodes
     5     2891.2490149701   -30839.3476562500   Abstrom_Nodes
     5     2891.6766515041   -30842.2070312500   Abstrom_Nodes
     5     2892.9708991313   -30849.1191406250   Abstrom_Nodes
     5     2896.2738945747   -30857.7773437500   Abstrom_Nodes
     5     2904.1228168273   -30865.3027343750   Abstrom_Nodes
     5     2921.5000732208   -30872.9902343750   Abstrom_Nodes
     5     2922.0000039602   -30869.3125000000   Abstrom_Nodes
     5     2922.0000068822   -32812.2929687500   Abstrom_Nodes
     5     2922.0002613012   -30869.2207031250   Abstrom_Nodes
     5     2922.0005157202   -30869.1660156250   Abstrom_Nodes
     5     2922.0019051622   -30869.4277343750   Abstrom_Nodes
     5     2922.0063595361   -30869.7031250000   Abstrom_Nodes
     5     2922.0147533592   -30869.7929687500   Abstrom_Nodes
     5     2922.0358058390   -30870.1054687500   Abstrom_Nodes
     5     2922.0941681591   -30870.7734375000   Abstrom_Nodes
     5     2922.2400469062   -30871.9492187500   Abstrom_Nodes
     5     2922.6447761234   -30874.4316406250   Abstrom_Nodes
     5     2923.6280314502   -30879.1523437500   Abstrom_Nodes
     5     2925.9172787246   -30886.9355468750   Abstrom_Nodes
     5     2930.9419521865   -30898.2636718750   Abstrom_Nodes
     5     2941.7970690307   -30916.5898437500   Abstrom_Nodes
     5     2953.0000032958   -30928.1953125000   Abstrom_Nodes
     5     2953.0000062488   -29382.9355468750   Abstrom_Nodes
     5     2953.0002645419   -30922.0800781250   Abstrom_Nodes
     5     2953.0005228350   -30922.1152343750   Abstrom_Nodes
     5     2953.0019757791   -30922.1132812500   Abstrom_Nodes
     5     2953.0068297495   -30922.1386718750   Abstrom_Nodes
     5     2953.0156071723   -30922.0722656250   Abstrom_Nodes
     5     2953.0382690781   -30921.9023437500   Abstrom_Nodes
     5     2953.1011436039   -30921.4902343750   Abstrom_Nodes
     5     2953.2608366364   -30920.9238281250   Abstrom_Nodes
     5     2953.7149710708   -30920.1582031250   Abstrom_Nodes
     5     2954.8141297155   -30919.5917968750   Abstrom_Nodes
     5     2957.3939570241   -30920.2324218750   Abstrom_Nodes
     5     2963.1076453977   -30924.3398437500   Abstrom_Nodes
     5     2975.6014808469   -30933.6230468750   Abstrom_Nodes
     5     2981.0000037008   -30934.4453125000   Abstrom_Nodes
     5     2981.0000066818   -30875.4453125000   Abstrom_Nodes
     5     2981.0004005050   -30933.2207031250   Abstrom_Nodes
     5     2981.0007943283   -30933.2207031250   Abstrom_Nodes
     5     2981.0031045459   -30933.2207031250   Abstrom_Nodes
     5     2981.0104060837   -30933.2226562500   Abstrom_Nodes
     5     2981.0251432483   -30933.2246093750   Abstrom_Nodes
     5     2981.0627736610   -30933.2265625000   Abstrom_Nodes
     5     2981.1720100131   -30933.2363281250   Abstrom_Nodes
     5     2981.4595827845   -30933.2792968750   Abstrom_Nodes
     5     2982.2907109645   -30933.4570312500   Abstrom_Nodes
     5     2984.3748975184   -30934.0468750000   Abstrom_Nodes
     5     2989.2923231509   -30935.6250000000   Abstrom_Nodes
     5     3000.3692875293   -30939.0488281250   Abstrom_Nodes
     5     3012.0000038531   -30955.1796875000   Abstrom_Nodes
     5     3012.0000068651   -30839.3964843750   Abstrom_Nodes
     5     3012.0009826103   -30940.3945312500   Abstrom_Nodes
     5     3012.0019583554   -30940.3945312500   Abstrom_Nodes
     5     3012.0060217195   -30940.3886718750   Abstrom_Nodes
     5     3012.0178941126   -30940.3769531250   Abstrom_Nodes
     5     3012.0379772104   -30940.3554687500   Abstrom_Nodes
     5     3012.0848993763   -30940.2968750000   Abstrom_Nodes
     5     3012.2028646349   -30940.1601562500   Abstrom_Nodes
     5     3012.5071036994   -30939.8593750000   Abstrom_Nodes
     5     3013.4221814453   -30939.0878906250   Abstrom_Nodes
     5     3015.7234261810   -30937.6191406250   Abstrom_Nodes
     5     3022.3421247780   -30923.1875000000   Abstrom_Nodes
     5     3038.3351524650   -30928.9023437500   Abstrom_Nodes
     5     3042.0000036537   -30929.8183593750   Abstrom_Nodes
     5     3042.0000066957   -31492.2421875000   Abstrom_Nodes
     5     3042.0002568591   -30930.2050781250   Abstrom_Nodes
     5     3042.0005070225   -30930.1992187500   Abstrom_Nodes
     5     3042.0018956212   -30930.2343750000   Abstrom_Nodes
     5     3042.0065162101   -30930.2773437500   Abstrom_Nodes
     5     3042.0151149224   -30930.2988281250   Abstrom_Nodes
     5     3042.0388221595   -30930.3925781250   Abstrom_Nodes
     5     3042.1021546352   -30930.5917968750   Abstrom_Nodes
     5     3042.2672793049   -30930.9824218750   Abstrom_Nodes
     5     3042.7153799015   -30931.7519531250   Abstrom_Nodes
     5     3043.7871897894   -30932.4843750000   Abstrom_Nodes
     5     3046.2393501478   -30935.0585937500   Abstrom_Nodes
     5     3051.6011789519   -30937.8378906250   Abstrom_Nodes
     5     3063.2283456999   -30942.6484375000   Abstrom_Nodes
     5     3073.0000036436   -30945.3710937500   Abstrom_Nodes
     5     3073.0000067166   -30768.3515625000   Abstrom_Nodes
     5     3073.0000815671   -30943.8066406250   Abstrom_Nodes
     5     3073.0001564176   -30943.7988281250   Abstrom_Nodes
     5     3073.0005101679   -30943.8066406250   Abstrom_Nodes
     5     3073.0016524179   -30943.8046875000   Abstrom_Nodes
     5     3073.0034164535   -30943.8046875000   Abstrom_Nodes
     5     3073.0077196848   -30943.8007812500   Abstrom_Nodes
     5     3073.0181749486   -30943.7929687500   Abstrom_Nodes
     5     3073.0460443371   -30943.7792968750   Abstrom_Nodes
     5     3073.1117025562   -30943.7617187500   Abstrom_Nodes
     5     3073.2614009031   -30943.7675781250   Abstrom_Nodes
     5     3073.5680248388   -30943.8496093750   Abstrom_Nodes
     5     3074.2056198963   -30944.1523437500   Abstrom_Nodes
     5     3075.5039747604   -30945.0703125000   Abstrom_Nodes
     5     3078.1082363971   -30961.0078125000   Abstrom_Nodes
     5     3083.2075997242   -30952.9218750000   Abstrom_Nodes
     5     3092.8587294468   -30963.9121093750   Abstrom_Nodes
     5     3103.0000038990   -30973.4023437500   Abstrom_Nodes
     5     3103.0000070020   -29950.3417968750   Abstrom_Nodes
     5     3103.0000847607   -30968.9316406250   Abstrom_Nodes
     5     3103.0001625194   -30968.9316406250   Abstrom_Nodes
     5     3103.0004753760   -30968.9316406250   Abstrom_Nodes
     5     3103.0012962945   -30968.9414062500   Abstrom_Nodes
     5     3103.0026552249   -30968.9414062500   Abstrom_Nodes
     5     3103.0052602603   -30968.9453125000   Abstrom_Nodes
     5     3103.0112707275   -30968.9355468750   Abstrom_Nodes
     5     3103.0242471215   -30968.8574218750   Abstrom_Nodes
     5     3103.0551172742   -30968.6132812500   Abstrom_Nodes
     5     3103.1209243559   -30968.1542968750   Abstrom_Nodes
     5     3103.2479323619   -30967.5117187500   Abstrom_Nodes
     5     3103.5004563504   -30966.5312500000   Abstrom_Nodes
     5     3104.0658000284   -30964.6972656250   Abstrom_Nodes
     5     3105.2893752628   -30961.4765625000   Abstrom_Nodes
     5     3107.7293901020   -30956.4960937500   Abstrom_Nodes
     5     3112.4069599681   -30948.8652343750   Abstrom_Nodes
     5     3121.2903103405   -30936.2402343750   Abstrom_Nodes
     5     3134.0000042492   -30909.5488281250   Abstrom_Nodes
     5     3134.0000073832   -31104.6425781250   Abstrom_Nodes
     5     3134.0001856765   -30927.5488281250   Abstrom_Nodes
     5     3134.0003639699   -30927.5527343750   Abstrom_Nodes
     5     3134.0012510098   -30927.5488281250   Abstrom_Nodes
     5     3134.0040414867   -30927.5527343750   Abstrom_Nodes
     5     3134.0086399221   -30927.5527343750   Abstrom_Nodes
     5     3134.0193400744   -30927.5566406250   Abstrom_Nodes
     5     3134.0454252425   -30927.5625000000   Abstrom_Nodes
     5     3134.1091184307   -30927.5664062500   Abstrom_Nodes
     5     3134.2861886460   -30927.5156250000   Abstrom_Nodes
     5     3134.7011024791   -30927.2558593750   Abstrom_Nodes
     5     3135.6963518101   -30926.4687500000   Abstrom_Nodes
     5     3137.8910155732   -30924.5410156250   Abstrom_Nodes
     5     3142.6310015160   -30920.0644531250   Abstrom_Nodes
     5     3151.6512108285   -30911.7421875000   Abstrom_Nodes
     5     3163.5682163674   -30902.7617187500   Abstrom_Nodes
     5     3165.0000036198   -30905.2753906250   Abstrom_Nodes
     5     3165.0000067848   -31049.0292968750   Abstrom_Nodes
     5     3165.0001228944   -30905.7011718750   Abstrom_Nodes
     5     3165.0002390040   -30905.6855468750   Abstrom_Nodes
     5     3165.0005708646   -30905.7031250000   Abstrom_Nodes
     5     3165.0013339249   -30905.7011718750   Abstrom_Nodes
     5     3165.0025576962   -30905.7031250000   Abstrom_Nodes
     5     3165.0048298804   -30905.7031250000   Abstrom_Nodes
     5     3165.0097117201   -30905.7070312500   Abstrom_Nodes
     5     3165.0191806667   -30905.7187500000   Abstrom_Nodes
     5     3165.0404151623   -30905.7480468750   Abstrom_Nodes
     5     3165.0828104337   -30905.8066406250   Abstrom_Nodes
     5     3165.1663493459   -30905.9140625000   Abstrom_Nodes
     5     3165.3585857843   -30906.1210937500   Abstrom_Nodes
     5     3165.7340657209   -30906.4140625000   Abstrom_Nodes
     5     3166.3006543015   -30906.7246093750   Abstrom_Nodes
     5     3167.5149344300   -30907.2656250000   Abstrom_Nodes
     5     3170.0542489384   -30907.8632812500   Abstrom_Nodes
     5     3178.1065417622   -30908.0839843750   Abstrom_Nodes
     5     3193.1164428090   -30906.7812500000   Abstrom_Nodes
     5     3195.0000035857   -30906.8945312500   Abstrom_Nodes
     5     3195.0000067807   -30702.7441406250   Abstrom_Nodes
     5     3195.0005151153   -30906.9394531250   Abstrom_Nodes
     5     3195.0010234500   -30906.9414062500   Abstrom_Nodes
     5     3195.0033903085   -30906.9316406250   Abstrom_Nodes
     5     3195.0107020233   -30906.9121093750   Abstrom_Nodes
     5     3195.0231371923   -30906.8925781250   Abstrom_Nodes
     5     3195.0525618280   -30906.8300781250   Abstrom_Nodes
     5     3195.1255885969   -30906.6894531250   Abstrom_Nodes
     5     3195.3155055056   -30906.3808593750   Abstrom_Nodes
     5     3195.8622964631   -30905.6191406250   Abstrom_Nodes
     5     3197.1529704342   -30904.1738281250   Abstrom_Nodes
     5     3200.6770461808   -30901.1171875000   Abstrom_Nodes
     5     3209.0859788666   -30896.2050781250   Abstrom_Nodes
     5     3226.0000032196   -30889.2753906250   Abstrom_Nodes
     5     3226.0000064456   -30930.6875000000   Abstrom_Nodes
     5     3226.0013618312   -30892.1718750000   Abstrom_Nodes
     5     3226.0027172167   -30892.1718750000   Abstrom_Nodes
     5     3226.0091792012   -30892.1738281250   Abstrom_Nodes
     5     3226.0283380823   -30892.1757812500   Abstrom_Nodes
     5     3226.0644104669   -30892.1855468750   Abstrom_Nodes
     5     3226.1618742013   -30892.2363281250   Abstrom_Nodes
     5     3226.4312972987   -30892.3769531250   Abstrom_Nodes
     5     3227.2563213671   -30892.6953125000   Abstrom_Nodes
     5     3229.6193084085   -30893.0781250000   Abstrom_Nodes
     5     3235.9173859919   -30893.1093750000   Abstrom_Nodes
